date,revenue,orders,avg_ticket,avg_wait,avg_satisfaction,repeat_rate
2025-11-15,129657.0,18,7203.166666666667,9.183333333333334,4.527777777777778,0.2777777777777778
2025-11-16,108206.0,19,5695.0526315789475,9.352631578947367,4.621052631578947,0.10526315789473684
2025-11-17,84702.0,16,5293.875,9.0375,4.39375,0.4375
2025-11-18,90146.0,18,5008.111111111111,7.699999999999999,4.555555555555555,0.2777777777777778
2025-11-19,48033.0,10,4803.3,8.309999999999999,4.39,0.2
2025-11-20,63275.0,15,4218.333333333333,10.853333333333333,4.319999999999999,0.26666666666666666
2025-11-21,67664.0,16,4229.0,8.4375,4.63125,0.125
2025-11-22,54957.0,16,3434.8125,10.01875,4.53125,0.25
2025-11-23,41164.0,10,4116.4,10.059999999999999,4.42,0.5
2025-11-24,93351.0,18,5186.166666666667,11.56111111111111,4.316666666666666,0.2777777777777778
2025-11-25,54984.0,11,4998.545454545455,9.545454545454545,4.345454545454545,0.0
2025-11-26,95935.0,18,5329.722222222223,8.88888888888889,4.666666666666667,0.2777777777777778
2025-11-27,39202.0,9,4355.777777777777,10.488888888888889,4.699999999999999,0.2222222222222222
2025-11-28,73261.0,13,5635.461538461538,9.607692307692307,4.3769230769230765,0.3076923076923077
2025-11-29,54474.0,13,4190.307692307692,8.123076923076923,4.653846153846154,0.07692307692307693
2025-11-30,89975.0,22,4089.7727272727275,9.113636363636363,4.513636363636364,0.22727272727272727
2025-12-01,87703.0,16,5481.4375,10.96875,4.44375,0.25
2025-12-02,116670.0,22,5303.181818181818,6.931818181818182,4.7,0.36363636363636365
2025-12-03,110175.0,23,4790.217391304348,6.860869565217392,4.695652173913044,0.21739130434782608
2025-12-04,95190.0,22,4326.818181818182,10.186363636363636,4.459090909090909,0.3181818181818182
2025-12-05,125366.0,23,5450.695652173913,9.339130434782609,4.478260869565218,0.391304347826087
2025-12-06,117339.0,29,4046.1724137931033,8.717241379310344,4.4896551724137925,0.2413793103448276
2025-12-07,53661.0,15,3577.4,9.46,4.386666666666667,0.3333333333333333
2025-12-08,107291.0,26,4126.576923076923,8.25,4.55,0.38461538461538464
2025-12-09,73088.0,20,3654.4,9.945,4.475,0.4
2025-12-10,57570.0,13,4428.461538461538,10.476923076923075,4.353846153846154,0.3076923076923077
2025-12-11,68811.0,15,4587.4,10.5,4.286666666666666,0.3333333333333333
2025-12-12,48472.0,17,2851.294117647059,7.452941176470588,4.776470588235294,0.29411764705882354
2025-12-13,98533.0,19,5185.9473684210525,9.110526315789473,4.489473684210526,0.21052631578947367
2025-12-14,72010.0,18,4000.5555555555557,8.805555555555555,4.561111111111111,0.4444444444444444
2025-12-15,44358.0,10,4435.8,10.7,4.46,0.4
2025-12-16,63390.0,11,5762.727272727273,9.863636363636363,4.472727272727273,0.45454545454545453
2025-12-17,130945.0,28,4676.607142857143,9.853571428571428,4.564285714285714,0.39285714285714285
2025-12-18,80070.0,20,4003.5,10.365,4.470000000000001,0.3
2025-12-19,41430.0,10,4143.0,8.309999999999999,4.63,0.2
2025-12-20,111042.0,19,5844.315789473684,10.200000000000001,4.526315789473684,0.3684210526315789
2025-12-21,97899.0,21,4661.857142857143,7.814285714285714,4.566666666666667,0.14285714285714285
2025-12-22,45201.0,11,4109.181818181818,12.836363636363636,4.463636363636364,0.09090909090909091
2025-12-23,94076.0,18,5226.444444444444,8.955555555555556,4.455555555555556,0.2777777777777778
2025-12-24,80278.0,18,4459.888888888889,9.872222222222222,4.511111111111111,0.16666666666666666
2025-12-25,59298.0,15,3953.2,10.453333333333335,4.586666666666667,0.26666666666666666
2025-12-26,88609.0,22,4027.681818181818,10.113636363636363,4.336363636363637,0.22727272727272727
2025-12-27,87764.0,19,4619.1578947368425,10.284210526315789,4.457894736842105,0.3684210526315789
2025-12-28,99240.0,23,4314.782608695652,9.352173913043478,4.552173913043478,0.30434782608695654
2025-12-29,101022.0,18,5612.333333333333,7.411111111111111,4.788888888888889,0.3333333333333333
2025-12-30,80014.0,19,4211.263157894737,9.778947368421052,4.584210526315789,0.2631578947368421
2025-12-31,59745.0,17,3514.4117647058824,8.852941176470589,4.570588235294117,0.23529411764705882
